symbol,expiry,strike,delta_eod,time,bid,ask
PANW,20260605,282.5,0.52,13:17,11.3,11.53
PANW,20260605,282.5,0.52,13:18,11.75,11.8
PANW,20260605,282.5,0.52,13:19,11.8,11.8
PANW,20260605,282.5,0.52,13:20,11.8,11.8
PANW,20260605,282.5,0.52,13:21,11.8,11.8
PANW,20260605,282.5,0.52,13:22,11.8,11.8
PANW,20260605,282.5,0.52,13:23,11.8,11.8
PANW,20260605,282.5,0.52,13:24,11.8,11.8
PANW,20260605,282.5,0.52,13:25,11.8,11.8
PANW,20260605,282.5,0.52,13:26,11.8,11.8
PANW,20260605,282.5,0.52,13:27,11.8,11.8
PANW,20260605,282.5,0.52,13:28,11.8,11.8
PANW,20260605,282.5,0.52,13:29,11.8,11.8
PANW,20260605,282.5,0.52,13:30,11.8,11.8
PANW,20260605,282.5,0.52,13:31,11.8,12.15
PANW,20260605,282.5,0.52,13:32,12.3,12.3
PANW,20260605,282.5,0.52,13:33,12.3,12.3
PANW,20260605,282.5,0.52,13:34,12.3,12.3
PANW,20260605,282.5,0.52,13:35,12.3,12.3
PANW,20260605,282.5,0.52,13:36,12.3,12.3
PANW,20260605,282.5,0.52,13:37,12.3,12.3
PANW,20260605,282.5,0.52,13:38,12.3,12.3
PANW,20260605,282.5,0.52,13:39,12.3,12.3
PANW,20260605,282.5,0.52,13:40,12.3,12.3
PANW,20260605,282.5,0.52,13:41,12.3,12.3
PANW,20260605,282.5,0.52,13:42,12.3,12.3
PANW,20260605,282.5,0.52,13:43,12.3,12.3
PANW,20260605,282.5,0.52,13:44,12.3,12.3
PANW,20260605,282.5,0.52,13:45,12.3,12.3
PANW,20260605,282.5,0.52,13:46,12.3,12.3
PANW,20260605,282.5,0.52,13:47,12.3,12.34
PANW,20260605,282.5,0.52,13:48,12.3,12.3
PANW,20260605,282.5,0.52,13:49,12.3,12.3
PANW,20260605,282.5,0.52,13:50,12.3,12.3
PANW,20260605,282.5,0.52,13:51,12.3,12.3
PANW,20260605,282.5,0.52,13:52,12.3,12.3
PANW,20260605,282.5,0.52,13:53,12.3,12.3
PANW,20260605,282.5,0.52,13:54,12.3,12.3
PANW,20260605,282.5,0.52,13:55,12.3,12.3
PANW,20260605,282.5,0.52,13:56,12.3,12.3
PANW,20260605,282.5,0.52,13:57,12.3,12.3
PANW,20260605,282.5,0.52,13:58,12.3,12.3
PANW,20260605,282.5,0.52,13:59,12.3,12.3
PANW,20260605,282.5,0.52,14:00,12.3,12.3
PANW,20260605,282.5,0.52,14:01,12.3,12.3
PANW,20260605,282.5,0.52,14:02,12.3,12.3
PANW,20260605,282.5,0.52,14:03,12.3,12.3
PANW,20260605,282.5,0.52,14:04,12.3,12.3
PANW,20260605,282.5,0.52,14:05,12.3,12.3
PANW,20260605,282.5,0.52,14:06,12.3,12.3
PANW,20260605,282.5,0.52,14:07,12.3,12.3
PANW,20260605,282.5,0.52,14:08,12.3,12.3
PANW,20260605,282.5,0.52,14:09,12.3,12.3
PANW,20260605,282.5,0.52,14:10,12.3,12.3
PANW,20260605,282.5,0.52,14:11,12.3,12.31
PANW,20260605,282.5,0.52,14:12,12.35,12.35
PANW,20260605,282.5,0.52,14:13,12.35,12.38
PANW,20260605,282.5,0.52,14:14,12.4,12.4
PANW,20260605,282.5,0.52,14:15,12.4,12.4
PANW,20260605,282.5,0.52,14:16,12.4,12.4
PANW,20260605,282.5,0.52,14:17,12.4,12.4
PANW,20260605,282.5,0.52,14:18,12.4,12.4
PANW,20260605,282.5,0.52,14:19,12.3,12.39
PANW,20260605,282.5,0.52,14:20,12.4,12.45
PANW,20260605,282.5,0.52,14:21,12.45,12.52
PANW,20260605,282.5,0.52,14:22,12.55,12.59
PANW,20260605,282.5,0.52,14:23,12.6,12.6
PANW,20260605,282.5,0.52,14:24,12.6,12.6
PANW,20260605,282.5,0.52,14:25,12.6,12.64
PANW,20260605,282.5,0.52,14:26,12.7,12.78
PANW,20260605,282.5,0.52,14:27,12.85,12.85
PANW,20260605,282.5,0.52,14:28,12.35,12.85
PANW,20260605,282.5,0.52,14:29,12.75,12.76
PANW,20260605,282.5,0.52,14:30,12.8,12.8
PANW,20260605,282.5,0.52,14:31,12.8,12.82
PANW,20260605,282.5,0.52,14:32,12.9,12.9
PANW,20260605,282.5,0.52,14:33,12.95,12.99
PANW,20260605,282.5,0.52,14:34,13.0,13.0
PANW,20260605,282.5,0.52,14:35,13.0,13.0
PANW,20260605,282.5,0.52,14:36,13.0,13.03
PANW,20260605,282.5,0.52,14:37,13.05,13.05
PANW,20260605,282.5,0.52,14:38,13.05,13.05
PANW,20260605,282.5,0.52,14:39,13.05,13.05
PANW,20260605,282.5,0.52,14:40,13.05,13.05
PANW,20260605,282.5,0.52,14:41,13.05,13.05
PANW,20260605,282.5,0.52,14:42,13.05,13.05
PANW,20260605,282.5,0.52,14:43,13.05,13.05
PANW,20260605,282.5,0.52,14:44,13.05,13.05
PANW,20260605,282.5,0.52,14:45,13.05,13.05
PANW,20260605,282.5,0.52,14:46,13.05,13.05
PANW,20260605,282.5,0.52,14:47,13.05,13.05
PANW,20260605,282.5,0.52,14:48,13.05,13.05
PANW,20260605,282.5,0.52,14:49,13.05,13.05
PANW,20260605,282.5,0.52,14:50,13.05,13.05
PANW,20260605,282.5,0.52,14:51,13.05,13.05
PANW,20260605,282.5,0.52,14:52,12.55,12.91
PANW,20260605,282.5,0.52,14:53,12.75,12.8
PANW,20260605,282.5,0.52,14:54,12.85,12.91
PANW,20260605,282.5,0.52,14:55,12.95,12.95
PANW,20260605,282.5,0.52,14:56,12.95,12.95
PANW,20260605,282.5,0.52,14:57,12.95,12.95
PANW,20260605,282.5,0.52,14:58,12.95,12.95
PANW,20260605,282.5,0.52,14:59,12.95,12.95
PANW,20260605,282.5,0.52,15:00,12.95,12.95
PANW,20260605,282.5,0.52,15:01,12.95,12.95
PANW,20260605,282.5,0.52,15:02,12.95,12.95
PANW,20260605,282.5,0.52,15:03,12.95,12.95
PANW,20260605,282.5,0.52,15:04,12.95,12.95
PANW,20260605,282.5,0.52,15:05,12.95,12.95
PANW,20260605,282.5,0.52,15:06,12.95,12.98
PANW,20260605,282.5,0.52,15:07,13.2,13.2
PANW,20260605,282.5,0.52,15:08,13.2,13.2
PANW,20260605,282.5,0.52,15:09,13.2,13.2
PANW,20260605,282.5,0.52,15:10,13.2,13.2
PANW,20260605,282.5,0.52,15:11,13.2,13.2
PANW,20260605,282.5,0.52,15:12,13.2,13.2
PANW,20260605,282.5,0.52,15:13,13.2,13.2
PANW,20260605,282.5,0.52,15:14,13.2,13.2
PANW,20260605,282.5,0.52,15:15,13.2,13.2
PANW,20260605,282.5,0.52,15:16,12.65,13.01
PANW,20260605,282.5,0.52,15:17,13.15,13.15
PANW,20260605,282.5,0.52,15:18,13.15,13.15
PANW,20260605,282.5,0.52,15:19,13.15,13.15
PANW,20260605,282.5,0.52,15:20,13.15,13.15
PANW,20260605,282.5,0.52,15:21,13.15,13.15
PANW,20260605,282.5,0.52,15:22,13.15,13.17
PANW,20260605,282.5,0.52,15:23,13.2,13.2
PANW,20260605,282.5,0.52,15:24,13.2,13.2
PANW,20260605,282.5,0.52,15:25,13.2,13.2
PANW,20260605,282.5,0.52,15:26,13.2,13.2
PANW,20260605,282.5,0.52,15:27,13.2,13.2
PANW,20260605,282.5,0.52,15:28,13.2,13.2
PANW,20260605,282.5,0.52,15:29,13.2,13.2
PANW,20260605,282.5,0.52,15:30,13.2,13.2
PANW,20260605,282.5,0.52,15:31,13.2,13.2
PANW,20260605,282.5,0.52,15:32,12.7,13.2
PANW,20260605,282.5,0.52,15:33,13.2,13.2
PANW,20260605,282.5,0.52,15:34,12.8,12.96
PANW,20260605,282.5,0.52,15:35,13.0,13.0
PANW,20260605,282.5,0.52,15:36,13.0,13.05
PANW,20260605,282.5,0.52,15:37,13.1,13.1
PANW,20260605,282.5,0.52,15:38,13.15,13.24
PANW,20260605,282.5,0.52,15:39,13.3,13.34
PANW,20260605,282.5,0.52,15:40,13.35,13.35
PANW,20260605,282.5,0.52,15:41,13.35,13.37
PANW,20260605,282.5,0.52,15:42,13.45,13.45
PANW,20260605,282.5,0.52,15:43,13.45,13.49
PANW,20260605,282.5,0.52,15:44,13.5,13.5
PANW,20260605,282.5,0.52,15:45,13.5,13.5
PANW,20260605,282.5,0.52,15:46,13.5,13.58
PANW,20260605,282.5,0.52,15:47,13.85,13.85
PANW,20260605,282.5,0.52,15:48,13.7,13.71
PANW,20260605,282.5,0.52,15:49,13.75,13.8
PANW,20260605,282.5,0.52,15:50,12.95,14.07
PANW,20260605,282.5,0.52,15:51,14.15,14.15
PANW,20260605,282.5,0.52,15:52,14.15,14.39
PANW,20260605,282.5,0.52,15:53,14.15,14.88
PANW,20260605,282.5,0.52,15:54,14.65,15.03
PANW,20260605,282.5,0.52,15:55,14.25,14.79
PANW,20260605,282.5,0.52,15:56,15.0,15.0
PANW,20260605,282.5,0.52,15:57,15.0,15.0
PANW,20260605,282.5,0.52,15:58,15.0,15.0
PANW,20260605,282.5,0.52,15:59,15.0,15.0
PANW,20260605,300.0,0.36,13:00,6.4,6.4
PANW,20260605,300.0,0.36,13:01,6.4,6.47
PANW,20260605,300.0,0.36,13:02,6.6,6.6
PANW,20260605,300.0,0.36,13:03,6.4,6.52
PANW,20260605,300.0,0.36,13:04,6.45,6.45
PANW,20260605,300.0,0.36,13:05,6.45,6.52
PANW,20260605,300.0,0.36,13:06,6.55,6.66
PANW,20260605,300.0,0.36,13:07,6.55,6.55
PANW,20260605,300.0,0.36,13:08,6.55,6.55
PANW,20260605,300.0,0.36,13:09,6.55,6.55
PANW,20260605,300.0,0.36,13:10,6.55,6.55
PANW,20260605,300.0,0.36,13:11,6.55,6.7
PANW,20260605,300.0,0.36,13:12,6.7,6.7
PANW,20260605,300.0,0.36,13:13,6.55,6.67
PANW,20260605,300.0,0.36,13:14,6.55,6.56
PANW,20260605,300.0,0.36,13:15,6.6,6.6
PANW,20260605,300.0,0.36,13:16,6.6,6.6
PANW,20260605,300.0,0.36,13:17,6.6,6.73
PANW,20260605,300.0,0.36,13:18,6.8,6.8
PANW,20260605,300.0,0.36,13:19,6.8,6.8
PANW,20260605,300.0,0.36,13:20,6.8,6.8
PANW,20260605,300.0,0.36,13:21,6.55,6.71
PANW,20260605,300.0,0.36,13:22,6.55,6.55
PANW,20260605,300.0,0.36,13:23,6.55,6.55
PANW,20260605,300.0,0.36,13:24,6.55,6.71
PANW,20260605,300.0,0.36,13:25,6.6,6.6
PANW,20260605,300.0,0.36,13:26,6.6,6.6
PANW,20260605,300.0,0.36,13:27,6.6,6.85
PANW,20260605,300.0,0.36,13:28,6.95,6.99
PANW,20260605,300.0,0.36,13:29,7.0,7.0
PANW,20260605,300.0,0.36,13:30,7.0,7.0
PANW,20260605,300.0,0.36,13:31,6.55,6.93
PANW,20260605,300.0,0.36,13:32,6.55,6.93
PANW,20260605,300.0,0.36,13:33,7.0,7.0
PANW,20260605,300.0,0.36,13:34,7.0,7.0
PANW,20260605,300.0,0.36,13:35,7.0,7.0
PANW,20260605,300.0,0.36,13:36,7.0,7.0
PANW,20260605,300.0,0.36,13:37,7.0,7.0
PANW,20260605,300.0,0.36,13:38,7.0,7.0
PANW,20260605,300.0,0.36,13:39,6.85,6.95
PANW,20260605,300.0,0.36,13:40,6.85,6.85
PANW,20260605,300.0,0.36,13:41,6.85,6.85
PANW,20260605,300.0,0.36,13:42,6.85,6.85
PANW,20260605,300.0,0.36,13:43,6.85,6.85
PANW,20260605,300.0,0.36,13:44,6.85,6.85
PANW,20260605,300.0,0.36,13:45,6.85,6.85
PANW,20260605,300.0,0.36,13:46,6.85,6.85
PANW,20260605,300.0,0.36,13:47,6.85,6.85
PANW,20260605,300.0,0.36,13:48,6.85,6.85
PANW,20260605,300.0,0.36,13:49,6.85,6.85
PANW,20260605,300.0,0.36,13:50,6.85,6.85
PANW,20260605,300.0,0.36,13:51,6.85,6.95
PANW,20260605,300.0,0.36,13:52,6.85,6.91
PANW,20260605,300.0,0.36,13:53,6.85,6.89
PANW,20260605,300.0,0.36,13:54,6.9,6.9
PANW,20260605,300.0,0.36,13:55,6.65,6.86
PANW,20260605,300.0,0.36,13:56,6.75,6.83
PANW,20260605,300.0,0.36,13:57,6.8,6.8
PANW,20260605,300.0,0.36,13:58,6.8,6.8
PANW,20260605,300.0,0.36,13:59,6.8,6.81
PANW,20260605,300.0,0.36,14:00,6.8,6.82
PANW,20260605,300.0,0.36,14:01,6.8,6.8
PANW,20260605,300.0,0.36,14:02,6.8,6.8
PANW,20260605,300.0,0.36,14:03,6.8,6.8
PANW,20260605,300.0,0.36,14:04,6.8,6.8
PANW,20260605,300.0,0.36,14:05,6.8,6.8
PANW,20260605,300.0,0.36,14:06,6.8,6.8
PANW,20260605,300.0,0.36,14:07,6.8,6.8
PANW,20260605,300.0,0.36,14:08,6.8,6.97
PANW,20260605,300.0,0.36,14:09,7.0,7.0
PANW,20260605,300.0,0.36,14:10,7.0,7.0
PANW,20260605,300.0,0.36,14:11,7.0,7.03
PANW,20260605,300.0,0.36,14:12,7.0,7.03
PANW,20260605,300.0,0.36,14:13,7.0,7.0
PANW,20260605,300.0,0.36,14:14,7.0,7.0
PANW,20260605,300.0,0.36,14:15,7.0,7.03
PANW,20260605,300.0,0.36,14:16,7.0,7.0
PANW,20260605,300.0,0.36,14:17,7.0,7.0
PANW,20260605,300.0,0.36,14:18,7.0,7.0
PANW,20260605,300.0,0.36,14:19,7.0,7.04
PANW,20260605,300.0,0.36,14:20,7.0,7.09
PANW,20260605,300.0,0.36,14:21,7.0,7.02
PANW,20260605,300.0,0.36,14:22,7.2,7.2
PANW,20260605,300.0,0.36,14:23,7.2,7.2
PANW,20260605,300.0,0.36,14:24,7.2,7.31
PANW,20260605,300.0,0.36,14:25,7.4,7.5
PANW,20260605,300.0,0.36,14:26,7.5,7.5
PANW,20260605,300.0,0.36,14:27,7.5,7.5
PANW,20260605,300.0,0.36,14:28,7.5,7.53
PANW,20260605,300.0,0.36,14:29,7.6,7.6
PANW,20260605,300.0,0.36,14:30,7.5,7.52
PANW,20260605,300.0,0.36,14:31,7.5,7.5
PANW,20260605,300.0,0.36,14:32,7.5,7.5
PANW,20260605,300.0,0.36,14:33,7.5,7.5
PANW,20260605,300.0,0.36,14:34,7.5,7.5
PANW,20260605,300.0,0.36,14:35,7.5,7.5
PANW,20260605,300.0,0.36,14:36,7.5,7.54
PANW,20260605,300.0,0.36,14:37,7.5,7.51
PANW,20260605,300.0,0.36,14:38,7.5,7.5
PANW,20260605,300.0,0.36,14:39,7.5,7.5
PANW,20260605,300.0,0.36,14:40,7.5,7.5
PANW,20260605,300.0,0.36,14:41,7.5,7.5
PANW,20260605,300.0,0.36,14:42,7.5,7.54
PANW,20260605,300.0,0.36,14:43,7.5,7.53
PANW,20260605,300.0,0.36,14:44,7.6,7.6
PANW,20260605,300.0,0.36,14:45,7.5,7.58
PANW,20260605,300.0,0.36,14:46,7.5,7.5
PANW,20260605,300.0,0.36,14:47,7.5,7.5
PANW,20260605,300.0,0.36,14:48,7.5,7.5
PANW,20260605,300.0,0.36,14:49,7.5,7.5
PANW,20260605,300.0,0.36,14:50,7.5,7.5
PANW,20260605,300.0,0.36,14:51,7.5,7.5
PANW,20260605,300.0,0.36,14:52,7.15,7.36
PANW,20260605,300.0,0.36,14:53,7.15,7.15
PANW,20260605,300.0,0.36,14:54,7.15,7.29
PANW,20260605,300.0,0.36,14:55,7.3,7.3
PANW,20260605,300.0,0.36,14:56,7.3,7.32
PANW,20260605,300.0,0.36,14:57,7.3,7.45
PANW,20260605,300.0,0.36,14:58,7.3,7.3
PANW,20260605,300.0,0.36,14:59,7.3,7.3
PANW,20260605,300.0,0.36,15:00,7.3,7.3
PANW,20260605,300.0,0.36,15:01,7.3,7.3
PANW,20260605,300.0,0.36,15:02,7.3,7.31
PANW,20260605,300.0,0.36,15:03,7.3,7.33
PANW,20260605,300.0,0.36,15:04,7.3,7.33
PANW,20260605,300.0,0.36,15:05,7.3,7.3
PANW,20260605,300.0,0.36,15:06,7.3,7.3
PANW,20260605,300.0,0.36,15:07,7.3,7.33
PANW,20260605,300.0,0.36,15:08,7.3,7.37
PANW,20260605,300.0,0.36,15:09,7.55,7.55
PANW,20260605,300.0,0.36,15:10,7.55,7.55
PANW,20260605,300.0,0.36,15:11,7.55,7.55
PANW,20260605,300.0,0.36,15:12,7.55,7.55
PANW,20260605,300.0,0.36,15:13,7.55,7.55
PANW,20260605,300.0,0.36,15:14,7.2,7.25
PANW,20260605,300.0,0.36,15:15,7.2,7.2
PANW,20260605,300.0,0.36,15:16,7.2,7.2
PANW,20260605,300.0,0.36,15:17,7.2,7.31
PANW,20260605,300.0,0.36,15:18,7.2,7.3
PANW,20260605,300.0,0.36,15:19,7.35,7.4
PANW,20260605,300.0,0.36,15:20,7.35,7.35
PANW,20260605,300.0,0.36,15:21,7.35,7.35
PANW,20260605,300.0,0.36,15:22,7.35,7.35
PANW,20260605,300.0,0.36,15:23,7.35,7.45
PANW,20260605,300.0,0.36,15:24,7.4,7.4
PANW,20260605,300.0,0.36,15:25,7.4,7.47
PANW,20260605,300.0,0.36,15:26,7.55,7.55
PANW,20260605,300.0,0.36,15:27,7.55,7.59
PANW,20260605,300.0,0.36,15:28,7.45,7.5
PANW,20260605,300.0,0.36,15:29,7.35,7.39
PANW,20260605,300.0,0.36,15:30,7.3,7.43
PANW,20260605,300.0,0.36,15:31,7.3,7.34
PANW,20260605,300.0,0.36,15:32,7.3,7.38
PANW,20260605,300.0,0.36,15:33,7.45,7.45
PANW,20260605,300.0,0.36,15:34,7.45,7.45
PANW,20260605,300.0,0.36,15:35,7.45,7.49
PANW,20260605,300.0,0.36,15:36,7.45,7.45
PANW,20260605,300.0,0.36,15:37,7.45,7.49
PANW,20260605,300.0,0.36,15:38,7.5,7.5
PANW,20260605,300.0,0.36,15:39,7.5,7.5
PANW,20260605,300.0,0.36,15:40,7.5,7.61
PANW,20260605,300.0,0.36,15:41,7.55,7.6
PANW,20260605,300.0,0.36,15:42,7.8,7.8
PANW,20260605,300.0,0.36,15:43,7.5,7.7
PANW,20260605,300.0,0.36,15:44,7.6,7.79
PANW,20260605,300.0,0.36,15:45,7.6,7.6
PANW,20260605,300.0,0.36,15:46,7.6,7.6
PANW,20260605,300.0,0.36,15:47,7.6,7.6
PANW,20260605,300.0,0.36,15:48,7.6,7.88
PANW,20260605,300.0,0.36,15:49,8.0,8.0
PANW,20260605,300.0,0.36,15:50,8.0,8.11
PANW,20260605,300.0,0.36,15:51,8.25,8.25
PANW,20260605,300.0,0.36,15:52,8.25,8.36
PANW,20260605,300.0,0.36,15:53,8.45,8.45
PANW,20260605,300.0,0.36,15:54,8.45,8.58
PANW,20260605,300.0,0.36,15:55,8.25,8.52
PANW,20260605,300.0,0.36,15:56,8.3,8.46
PANW,20260605,300.0,0.36,15:57,8.25,8.49
PANW,20260605,300.0,0.36,15:58,8.25,8.25
PANW,20260605,300.0,0.36,15:59,8.25,8.45
CSCO,20260605,115.0,0.8,13:00,5.5,5.5
CSCO,20260605,115.0,0.8,13:01,5.5,5.5
CSCO,20260605,115.0,0.8,13:02,5.5,5.5
CSCO,20260605,115.0,0.8,13:03,5.5,5.5
CSCO,20260605,115.0,0.8,13:04,5.5,5.5
CSCO,20260605,115.0,0.8,13:05,5.5,5.5
CSCO,20260605,115.0,0.8,13:06,5.5,5.5
CSCO,20260605,115.0,0.8,13:07,5.5,5.5
CSCO,20260605,115.0,0.8,13:08,5.5,5.5
CSCO,20260605,115.0,0.8,13:09,5.5,5.5
CSCO,20260605,115.0,0.8,13:10,5.5,5.5
CSCO,20260605,115.0,0.8,13:11,5.5,5.5
CSCO,20260605,115.0,0.8,13:12,5.4,5.49
CSCO,20260605,115.0,0.8,13:13,5.4,5.4
CSCO,20260605,115.0,0.8,13:14,5.4,5.4
CSCO,20260605,115.0,0.8,13:15,5.4,5.4
CSCO,20260605,115.0,0.8,13:16,5.4,5.4
CSCO,20260605,115.0,0.8,13:17,5.4,5.4
CSCO,20260605,115.0,0.8,13:18,5.4,5.4
CSCO,20260605,115.0,0.8,13:19,5.4,5.4
CSCO,20260605,115.0,0.8,13:20,5.4,5.4
CSCO,20260605,115.0,0.8,13:21,5.4,5.4
CSCO,20260605,115.0,0.8,13:22,5.4,5.4
CSCO,20260605,115.0,0.8,13:23,5.4,5.4
CSCO,20260605,115.0,0.8,13:24,5.4,5.4
CSCO,20260605,115.0,0.8,13:25,5.4,5.4
CSCO,20260605,115.0,0.8,13:26,5.4,5.4
CSCO,20260605,115.0,0.8,13:27,5.4,5.4
CSCO,20260605,115.0,0.8,13:28,5.4,5.4
CSCO,20260605,115.0,0.8,13:29,5.4,5.4
CSCO,20260605,115.0,0.8,13:30,5.4,5.4
CSCO,20260605,115.0,0.8,13:31,5.4,5.4
CSCO,20260605,115.0,0.8,13:32,5.4,5.4
CSCO,20260605,115.0,0.8,13:33,5.4,5.4
CSCO,20260605,115.0,0.8,13:34,5.4,5.4
CSCO,20260605,115.0,0.8,13:35,5.4,5.4
CSCO,20260605,115.0,0.8,13:36,5.4,5.4
CSCO,20260605,115.0,0.8,13:37,5.4,5.4
CSCO,20260605,115.0,0.8,13:38,5.4,5.4
CSCO,20260605,115.0,0.8,13:39,5.4,5.45
CSCO,20260605,115.0,0.8,13:40,5.45,5.45
CSCO,20260605,115.0,0.8,13:41,5.45,5.45
CSCO,20260605,115.0,0.8,13:42,5.45,5.5
CSCO,20260605,115.0,0.8,13:43,5.5,5.5
CSCO,20260605,115.0,0.8,13:44,5.5,5.5
CSCO,20260605,115.0,0.8,13:45,5.5,5.5
CSCO,20260605,115.0,0.8,13:46,5.5,5.5
CSCO,20260605,115.0,0.8,13:47,5.5,5.5
CSCO,20260605,115.0,0.8,13:48,5.5,5.5
CSCO,20260605,115.0,0.8,13:49,5.5,5.5
CSCO,20260605,115.0,0.8,13:50,5.5,5.5
CSCO,20260605,115.0,0.8,13:51,5.5,5.5
CSCO,20260605,115.0,0.8,13:52,5.5,5.5
CSCO,20260605,115.0,0.8,13:53,5.5,5.5
CSCO,20260605,115.0,0.8,13:54,5.5,5.5
CSCO,20260605,115.0,0.8,13:55,5.5,5.5
CSCO,20260605,115.0,0.8,13:56,5.5,5.5
CSCO,20260605,115.0,0.8,13:57,5.5,5.5
CSCO,20260605,115.0,0.8,13:58,5.5,5.5
CSCO,20260605,115.0,0.8,13:59,5.5,5.5
CSCO,20260605,115.0,0.8,14:00,5.5,5.5
CSCO,20260605,115.0,0.8,14:01,5.5,5.5
CSCO,20260605,115.0,0.8,14:02,5.5,5.5
CSCO,20260605,115.0,0.8,14:03,5.5,5.51
CSCO,20260605,115.0,0.8,14:04,5.55,5.55
CSCO,20260605,115.0,0.8,14:05,5.55,5.56
CSCO,20260605,115.0,0.8,14:06,5.6,5.6
CSCO,20260605,115.0,0.8,14:07,5.6,5.6
CSCO,20260605,115.0,0.8,14:08,5.6,5.6
CSCO,20260605,115.0,0.8,14:09,5.65,5.65
CSCO,20260605,115.0,0.8,14:10,5.65,5.68
CSCO,20260605,115.0,0.8,14:11,5.7,5.73
CSCO,20260605,115.0,0.8,14:12,5.75,5.78
CSCO,20260605,115.0,0.8,14:13,5.8,5.8
CSCO,20260605,115.0,0.8,14:14,5.85,5.85
CSCO,20260605,115.0,0.8,14:15,5.85,5.85
CSCO,20260605,115.0,0.8,14:16,5.85,5.85
CSCO,20260605,115.0,0.8,14:17,5.85,5.85
CSCO,20260605,115.0,0.8,14:18,5.85,5.85
CSCO,20260605,115.0,0.8,14:19,5.85,5.85
CSCO,20260605,115.0,0.8,14:20,5.85,5.85
CSCO,20260605,115.0,0.8,14:21,5.85,5.85
CSCO,20260605,115.0,0.8,14:22,5.85,5.85
CSCO,20260605,115.0,0.8,14:23,5.85,5.85
CSCO,20260605,115.0,0.8,14:24,5.85,5.85
CSCO,20260605,115.0,0.8,14:25,5.85,5.85
CSCO,20260605,115.0,0.8,14:26,5.85,5.85
CSCO,20260605,115.0,0.8,14:27,5.85,5.85
CSCO,20260605,115.0,0.8,14:28,5.85,5.85
CSCO,20260605,115.0,0.8,14:29,5.85,5.85
CSCO,20260605,115.0,0.8,14:30,5.85,5.85
CSCO,20260605,115.0,0.8,14:31,5.85,5.85
CSCO,20260605,115.0,0.8,14:32,5.85,5.85
CSCO,20260605,115.0,0.8,14:33,5.85,5.89
CSCO,20260605,115.0,0.8,14:34,5.95,5.96
CSCO,20260605,115.0,0.8,14:35,6.0,6.25
CSCO,20260605,115.0,0.8,14:36,6.25,6.25
CSCO,20260605,115.0,0.8,14:37,6.25,6.25
CSCO,20260605,115.0,0.8,14:38,6.25,6.25
CSCO,20260605,115.0,0.8,14:39,6.25,6.25
CSCO,20260605,115.0,0.8,14:40,6.25,6.25
CSCO,20260605,115.0,0.8,14:41,6.25,6.25
CSCO,20260605,115.0,0.8,14:42,6.25,6.25
CSCO,20260605,115.0,0.8,14:43,6.25,6.25
CSCO,20260605,115.0,0.8,14:44,6.25,6.25
CSCO,20260605,115.0,0.8,14:45,6.25,6.25
CSCO,20260605,115.0,0.8,14:46,6.25,6.25
CSCO,20260605,115.0,0.8,14:47,6.25,6.58
CSCO,20260605,115.0,0.8,14:48,6.55,6.55
CSCO,20260605,115.0,0.8,14:49,6.55,6.55
CSCO,20260605,115.0,0.8,14:50,6.55,6.55
CSCO,20260605,115.0,0.8,14:51,6.55,6.55
CSCO,20260605,115.0,0.8,14:52,6.5,6.54
CSCO,20260605,115.0,0.8,14:53,6.5,6.5
CSCO,20260605,115.0,0.8,14:54,6.5,6.5
CSCO,20260605,115.0,0.8,14:55,6.5,6.5
CSCO,20260605,115.0,0.8,14:56,6.5,6.5
CSCO,20260605,115.0,0.8,14:57,6.5,6.5
CSCO,20260605,115.0,0.8,14:58,6.5,6.5
CSCO,20260605,115.0,0.8,14:59,6.5,6.5
CSCO,20260605,115.0,0.8,15:00,6.5,6.5
CSCO,20260605,115.0,0.8,15:01,6.5,6.5
CSCO,20260605,115.0,0.8,15:02,6.5,6.5
CSCO,20260605,115.0,0.8,15:03,6.5,6.5
CSCO,20260605,115.0,0.8,15:04,6.5,6.5
CSCO,20260605,115.0,0.8,15:05,6.5,6.5
CSCO,20260605,115.0,0.8,15:06,6.5,6.5
CSCO,20260605,115.0,0.8,15:07,6.5,6.5
CSCO,20260605,115.0,0.8,15:08,6.5,6.5
CSCO,20260605,115.0,0.8,15:09,6.5,6.5
CSCO,20260605,115.0,0.8,15:10,6.5,6.5
CSCO,20260605,115.0,0.8,15:11,6.5,6.5
CSCO,20260605,115.0,0.8,15:12,6.5,6.5
CSCO,20260605,115.0,0.8,15:13,6.5,6.5
CSCO,20260605,115.0,0.8,15:14,6.5,6.5
CSCO,20260605,115.0,0.8,15:15,6.5,6.5
CSCO,20260605,115.0,0.8,15:16,6.5,6.5
CSCO,20260605,115.0,0.8,15:17,6.5,6.5
CSCO,20260605,115.0,0.8,15:18,6.5,6.5
CSCO,20260605,115.0,0.8,15:19,6.5,6.5
CSCO,20260605,115.0,0.8,15:20,6.5,6.5
CSCO,20260605,115.0,0.8,15:21,6.5,6.5
CSCO,20260605,115.0,0.8,15:22,6.5,6.52
CSCO,20260605,115.0,0.8,15:23,6.55,6.55
CSCO,20260605,115.0,0.8,15:24,6.55,6.55
CSCO,20260605,115.0,0.8,15:25,6.55,6.55
CSCO,20260605,115.0,0.8,15:26,6.55,6.55
CSCO,20260605,115.0,0.8,15:27,6.55,6.57
CSCO,20260605,115.0,0.8,15:28,6.6,6.63
CSCO,20260605,115.0,0.8,15:29,6.7,6.7
