strike,expiration,open_1_8,delta_eod_1_8,close_1_19,profit,return_pct
610.0,2024-06-21,20.4,0.3552,61.75,4135.0,202.7
615.0,2024-06-21,20.3,0.3439,58.6,3830.0,188.7
620.0,2024-06-21,18.5,0.3325,57.58,3908.0,211.2
625.0,2024-06-21,17.44,0.3211,54.58,3714.0,213.0
630.0,2024-06-21,22.51,0.3104,53.2,3069.0,136.3
635.0,2024-06-21,21.72,0.2998,50.4,2868.0,132.0
640.0,2024-06-21,17.85,0.2891,49.43,3158.0,176.9
645.0,2024-06-21,18.45,0.2788,46.6,2815.0,152.6
650.0,2024-06-21,16.31,0.269,45.8,2949.0,180.8
655.0,2024-06-21,17.5,0.2591,43.18,2568.0,146.7
660.0,2024-06-21,12.95,0.2494,42.44,2949.0,227.7
665.0,2024-06-21,15.55,0.2404,39.92,2437.0,156.7
670.0,2024-06-21,10.85,0.2313,37.95,2710.0,249.8
675.0,2024-06-21,12.15,0.2223,35.83,2368.0,194.9
680.0,2024-06-21,13.77,0.2139,34.2,2043.0,148.4
685.0,2024-06-21,12.63,0.2057,33.4,2077.0,164.4
690.0,2024-06-21,9.0,0.1975,32.69,2369.0,263.2
695.0,2024-06-21,11.27,0.1897,30.33,1906.0,169.1
700.0,2024-06-21,8.5,0.1824,30.74,2224.0,261.6
705.0,2024-06-21,10.85,0.1751,28.24,1739.0,160.3
710.0,2024-06-21,7.75,0.1678,27.9,2015.0,260.0
715.0,2024-06-21,9.79,0.1611,25.6,1581.0,161.5
720.0,2024-06-21,9.05,0.1547,26.17,1712.0,189.2
725.0,2024-06-21,8.8,0.1483,24.51,1571.0,178.5
730.0,2024-06-21,8.59,0.1421,23.1,1451.0,168.9
735.0,2024-06-21,8.18,0.1365,21.68,1350.0,165.0
740.0,2024-06-21,5.6,0.1309,21.14,1554.0,277.5
745.0,2024-06-21,6.7,0.1254,20.2,1350.0,201.5
750.0,2024-06-21,6.5,0.1199,19.92,1342.0,206.5
760.0,2024-06-21,5.0,0.1104,17.93,1293.0,258.6
770.0,2024-06-21,5.0,0.1012,16.35,1135.0,227.0
775.0,2024-06-21,4.55,0.0972,14.8,1025.0,225.3
780.0,2024-06-21,5.05,0.0932,15.4,1035.0,205.0
785.0,2024-06-21,5.0,0.0892,14.4,940.0,188.0
790.0,2024-06-21,4.1,0.0853,14.5,1040.0,253.7
795.0,2024-06-21,4.11,0.0818,13.4,929.0,226.0
800.0,2024-06-21,3.05,0.0785,13.45,1040.0,341.0
810.0,2024-06-21,2.75,0.0718,11.6,885.0,321.8
820.0,2024-06-21,3.25,0.0662,11.3,805.0,247.7
830.0,2024-06-21,2.93,0.0608,9.95,702.0,239.6
840.0,2024-06-21,2.93,0.0557,8.95,602.0,205.5
850.0,2024-06-21,2.5,0.0513,8.25,575.0,230.0
860.0,2024-06-21,2.0,0.047,7.9,590.0,295.0
880.0,2024-06-21,2.03,0.0398,6.52,449.0,221.2
900.0,2024-06-21,1.41,0.0336,5.55,414.0,293.6
920.0,2024-06-21,1.25,0.0285,4.79,354.0,283.2
930.0,2024-06-21,1.23,0.0262,4.3,307.0,249.6
940.0,2024-06-21,1.1,0.0239,3.97,287.0,260.9
950.0,2024-06-21,0.73,0.0221,3.7,297.0,406.8
960.0,2024-06-21,0.88,0.0203,3.35,247.0,280.7
970.0,2024-06-21,0.83,0.0186,3.1,227.0,273.5
980.0,2024-06-21,0.78,0.0172,2.86,208.0,266.7
990.0,2024-06-21,0.67,0.0158,2.45,178.0,265.7
1000.0,2024-06-21,0.41,0.0144,2.46,205.0,500.0
280.0,2024-07-19,242.37,0.9748,321.1,7873.0,32.5
295.0,2024-07-19,233.07,0.9668,306.9,7383.0,31.7
300.0,2024-07-19,217.17,0.9638,303.55,8638.0,39.8
350.0,2024-07-19,173.19,0.9233,240.88,6769.0,39.1
370.0,2024-07-19,162.99,0.9006,237.12,7413.5,45.5
390.0,2024-07-19,141.0,0.8737,219.38,7837.5,55.6
395.0,2024-07-19,141.8,0.8661,202.98,6118.0,43.1
400.0,2024-07-19,137.2,0.8583,210.85,7365.0,53.7
405.0,2024-07-19,138.35,0.8503,198.05,5970.0,43.2
410.0,2024-07-19,129.95,0.8418,197.73,6778.0,52.2
415.0,2024-07-19,130.95,0.8333,197.15,6620.0,50.6
420.0,2024-07-19,127.54,0.8244,193.05,6551.0,51.4
425.0,2024-07-19,106.0,0.815,189.07,8307.5,78.4
430.0,2024-07-19,116.86,0.8056,183.85,6699.0,57.3
435.0,2024-07-19,116.3,0.7958,180.3,6400.0,55.0
440.0,2024-07-19,109.0,0.7856,176.43,6742.5,61.9
445.0,2024-07-19,106.51,0.7754,161.3,5479.0,51.4
450.0,2024-07-19,103.35,0.7647,165.4,6205.0,60.0
455.0,2024-07-19,99.74,0.7538,164.12,6438.5,64.6
460.0,2024-07-19,96.08,0.7428,157.04,6096.0,63.4
465.0,2024-07-19,92.82,0.7314,145.33,5251.0,56.6
470.0,2024-07-19,90.02,0.7198,153.83,6381.0,70.9
475.0,2024-07-19,85.29,0.7081,148.72,6343.5,74.4
480.0,2024-07-19,74.16,0.6961,142.9,6874.0,92.7
485.0,2024-07-19,78.95,0.684,135.2,5625.0,71.2
490.0,2024-07-19,67.4,0.6718,138.83,7143.0,106.0
495.0,2024-07-19,73.45,0.6593,123.75,5030.0,68.5
500.0,2024-07-19,61.89,0.6468,130.1,6821.0,110.2
505.0,2024-07-19,72.0,0.6342,124.9,5290.0,73.5
510.0,2024-07-19,63.04,0.6215,118.63,5559.0,88.2
515.0,2024-07-19,56.7,0.6087,117.9,6120.0,107.9
520.0,2024-07-19,59.19,0.5959,115.17,5598.0,94.6
525.0,2024-07-19,59.25,0.5831,111.35,5210.0,87.9
530.0,2024-07-19,59.08,0.5702,108.15,4907.0,83.1
535.0,2024-07-19,50.0,0.5573,102.1,5210.0,104.2
540.0,2024-07-19,52.65,0.5445,103.47,5082.0,96.5
550.0,2024-07-19,41.01,0.5189,96.53,5552.0,135.4
560.0,2024-07-19,45.75,0.4938,93.19,4744.0,103.7
565.0,2024-07-19,46.44,0.4813,87.38,4094.0,88.2
570.0,2024-07-19,42.0,0.469,87.28,4528.0,107.8
575.0,2024-07-19,42.1,0.4568,82.45,4035.0,95.8
580.0,2024-07-19,36.55,0.4446,81.1,4455.0,121.9
585.0,2024-07-19,38.34,0.4326,77.97,3963.0,103.4
590.0,2024-07-19,37.55,0.421,77.0,3945.0,105.1
600.0,2024-07-19,26.63,0.3977,71.97,4534.0,170.3
605.0,2024-07-19,33.55,0.3866,69.72,3617.0,107.8
610.0,2024-07-19,29.8,0.3754,67.5,3770.0,126.5
615.0,2024-07-19,29.85,0.3643,64.18,3433.0,115.0
620.0,2024-07-19,28.2,0.3537,62.88,3468.0,123.0
630.0,2024-07-19,24.25,0.3327,56.66,3241.0,133.6
635.0,2024-07-19,24.22,0.3225,55.55,3133.0,129.4
640.0,2024-07-19,24.15,0.3128,54.3,3015.0,124.8
645.0,2024-07-19,23.2,0.303,50.9,2770.0,119.4
650.0,2024-07-19,18.0,0.2933,51.05,3305.0,183.6
660.0,2024-07-19,19.5,0.275,46.78,2728.0,139.9
665.0,2024-07-19,14.55,0.2659,44.07,2952.0,202.9
670.0,2024-07-19,13.79,0.257,41.7,2791.0,202.4
685.0,2024-07-19,14.3,0.2322,38.15,2385.0,166.8
690.0,2024-07-19,15.65,0.2241,31.31,1566.0,100.1
695.0,2024-07-19,15.15,0.2166,35.4,2025.0,133.7
700.0,2024-07-19,11.07,0.2091,35.35,2428.0,219.3
720.0,2024-07-19,12.25,0.181,29.55,1730.0,141.2
740.0,2024-07-19,9.1,0.1558,25.58,1648.0,181.1
5.0,2024-09-20,508.21,0.9998,587.8,7959.0,15.7
90.0,2024-09-20,427.01,0.9998,489.92,6291.0,14.7
95.0,2024-09-20,422.51,0.9998,501.48,7896.5,18.7
160.0,2024-09-20,360.65,0.9983,438.1,7745.0,21.5
230.0,2024-09-20,292.11,0.9849,371.85,7974.0,27.3
250.0,2024-09-20,272.66,0.9772,342.77,7011.0,25.7
260.0,2024-09-20,269.7,0.9725,343.98,7427.5,27.5
270.0,2024-09-20,260.45,0.9672,334.0,7355.0,28.2
280.0,2024-09-20,251.2,0.9614,308.0,5680.0,22.6
310.0,2024-09-20,224.45,0.9401,296.88,7242.5,32.3
320.0,2024-09-20,212.45,0.9318,287.77,7532.5,35.5
340.0,2024-09-20,181.8,0.9128,269.0,8720.0,48.0
350.0,2024-09-20,171.85,0.9024,250.0,7815.0,45.5
380.0,2024-09-20,162.64,0.866,234.47,7183.5,44.2
390.0,2024-09-20,150.3,0.8522,225.78,7547.5,50.2
400.0,2024-09-20,146.55,0.8379,217.63,7108.0,48.5
410.0,2024-09-20,135.78,0.8224,204.89,6911.0,50.9
420.0,2024-09-20,132.0,0.8063,198.0,6600.0,50.0
430.0,2024-09-20,126.55,0.7894,188.0,6145.0,48.6
440.0,2024-09-20,109.75,0.7717,181.39,7164.0,65.3
450.0,2024-09-20,114.53,0.7535,174.12,5959.0,52.0
460.0,2024-09-20,110.7,0.7343,168.22,5752.0,52.0
470.0,2024-09-20,91.42,0.7147,161.19,6977.0,76.3
480.0,2024-09-20,90.0,0.6946,154.9,6490.0,72.1
490.0,2024-09-20,79.4,0.674,147.87,6847.0,86.2
500.0,2024-09-20,76.2,0.653,143.5,6730.0,88.3
505.0,2024-09-20,83.4,0.6424,128.25,4485.0,53.8
510.0,2024-09-20,76.32,0.6318,132.29,5597.0,73.3
515.0,2024-09-20,76.2,0.621,123.5,4730.0,62.1
520.0,2024-09-20,67.6,0.6103,128.5,6090.0,90.1
525.0,2024-09-20,64.4,0.5996,126.02,6162.0,95.7
530.0,2024-09-20,72.81,0.5888,123.2,5039.0,69.2
540.0,2024-09-20,65.44,0.5672,115.98,5054.0,77.2
545.0,2024-09-20,63.39,0.5565,111.84,4845.0,76.4
550.0,2024-09-20,55.0,0.5457,111.3,5630.0,102.4
555.0,2024-09-20,51.2,0.5349,106.44,5524.0,107.9
560.0,2024-09-20,58.78,0.5244,106.5,4772.0,81.2
565.0,2024-09-20,58.56,0.5138,103.95,4539.0,77.5
570.0,2024-09-20,57.17,0.5032,98.1,4093.0,71.6
575.0,2024-09-20,54.26,0.4926,97.55,4329.0,79.8
590.0,2024-09-20,46.0,0.4619,91.2,4520.0,98.3
600.0,2024-09-20,37.27,0.4418,86.21,4894.0,131.3
605.0,2024-09-20,44.4,0.4319,81.75,3735.0,84.1
610.0,2024-09-20,43.54,0.4221,81.63,3809.0,87.5
620.0,2024-09-20,38.48,0.403,75.65,3717.0,96.6
625.0,2024-09-20,31.04,0.3936,73.27,4223.0,136.1
630.0,2024-09-20,35.45,0.3843,70.65,3520.0,99.3
640.0,2024-09-20,30.2,0.3662,66.96,3676.0,121.7
650.0,2024-09-20,25.81,0.3486,64.25,3844.0,148.9
660.0,2024-09-20,29.55,0.3317,60.76,3121.0,105.6
680.0,2024-09-20,23.9,0.2994,52.85,2895.0,121.1
700.0,2024-09-20,18.5,0.2695,47.7,2920.0,157.8
710.0,2024-09-20,21.3,0.2559,43.94,2264.0,106.3
720.0,2024-09-20,19.74,0.2423,41.59,2185.0,110.7
730.0,2024-09-20,18.1,0.2294,38.8,2070.0,114.4
750.0,2024-09-20,15.61,0.2053,35.13,1952.0,125.0
770.0,2024-09-20,13.7,0.1834,30.39,1669.0,121.8
780.0,2024-09-20,12.92,0.1733,28.38,1546.0,119.7
800.0,2024-09-20,10.45,0.1542,26.2,1575.0,150.7
820.0,2024-09-20,9.55,0.1373,22.27,1272.0,133.2
860.0,2024-09-20,7.25,0.1081,16.65,940.0,129.7
880.0,2024-09-20,6.1,0.0956,15.28,918.0,150.5
900.0,2024-09-20,5.25,0.0846,14.01,876.0,166.9
920.0,2024-09-20,4.58,0.0748,11.95,737.0,160.9
930.0,2024-09-20,3.7,0.0703,11.5,780.0,210.8
940.0,2024-09-20,4.2,0.0658,9.09,489.0,116.4
950.0,2024-09-20,3.7,0.0618,9.9,620.0,167.6
960.0,2024-09-20,3.45,0.0581,9.42,597.0,173.0
980.0,2024-09-20,3.17,0.0512,8.3,513.0,161.8
1000.0,2024-09-20,2.2,0.0451,7.65,545.0,247.7
50.0,2024-12-20,467.38,0.9997,541.76,7438.0,15.9
120.0,2024-12-20,395.37,0.9988,464.05,6868.0,17.4
200.0,2024-12-20,318.0,0.9851,400.84,8284.0,26.1
230.0,2024-12-20,297.33,0.9745,375.52,7819.5,26.3
250.0,2024-12-20,272.84,0.9651,358.5,8566.0,31.4
260.0,2024-12-20,253.05,0.9598,347.7,9465.0,37.4
290.0,2024-12-20,249.41,0.9403,320.82,7141.5,28.6
300.0,2024-12-20,235.9,0.9326,312.0,7610.0,32.3
320.0,2024-12-20,214.35,0.9157,294.32,7997.5,37.3
330.0,2024-12-20,212.1,0.9064,281.0,6890.0,32.5
340.0,2024-12-20,204.9,0.8963,276.9,7200.0,35.1
390.0,2024-12-20,161.0,0.8371,236.05,7505.0,46.6
400.0,2024-12-20,161.85,0.8236,215.0,5315.0,32.8
420.0,2024-12-20,147.6,0.7947,212.33,6473.0,43.9
440.0,2024-12-20,126.5,0.7639,199.0,7250.0,57.3
450.0,2024-12-20,117.0,0.7478,186.46,6946.0,59.4
460.0,2024-12-20,114.41,0.7314,183.05,6864.0,60.0
470.0,2024-12-20,108.99,0.7146,173.24,6425.0,59.0
480.0,2024-12-20,109.0,0.6975,168.4,5940.0,54.5
490.0,2024-12-20,96.0,0.6801,161.2,6520.0,67.9
500.0,2024-12-20,88.5,0.6626,157.14,6864.0,77.6
505.0,2024-12-20,96.65,0.6537,154.03,5737.5,59.4
510.0,2024-12-20,84.04,0.6448,146.4,6236.0,74.2
515.0,2024-12-20,92.75,0.6359,147.82,5507.0,59.4
520.0,2024-12-20,90.81,0.6269,144.75,5394.0,59.4
525.0,2024-12-20,79.6,0.6179,141.05,6145.0,77.2
530.0,2024-12-20,86.0,0.609,133.2,4720.0,54.9
535.0,2024-12-20,86.18,0.5999,136.28,5009.5,58.1
540.0,2024-12-20,80.53,0.5909,132.96,5243.0,65.1
550.0,2024-12-20,72.0,0.573,127.48,5548.0,77.1
555.0,2024-12-20,74.41,0.564,123.55,4914.0,66.0
560.0,2024-12-20,75.45,0.5549,123.67,4822.0,63.9
570.0,2024-12-20,68.71,0.5371,115.48,4677.0,68.1
575.0,2024-12-20,61.7,0.5282,116.05,5435.0,88.1
580.0,2024-12-20,65.73,0.5193,111.17,4544.0,69.1
585.0,2024-12-20,64.71,0.5104,109.78,4507.0,69.6
590.0,2024-12-20,64.03,0.5018,107.45,4342.0,67.8
600.0,2024-12-20,51.4,0.4844,103.78,5238.0,101.9
605.0,2024-12-20,59.25,0.4757,92.7,3345.0,56.5
610.0,2024-12-20,57.52,0.4671,99.35,4183.0,72.7
615.0,2024-12-20,54.44,0.4588,92.2,3776.0,69.4
620.0,2024-12-20,47.0,0.4504,92.3,4530.0,96.4
625.0,2024-12-20,46.13,0.4421,90.23,4410.0,95.6
630.0,2024-12-20,45.28,0.4337,87.6,4232.0,93.5
640.0,2024-12-20,48.5,0.4177,83.5,3500.0,72.2
650.0,2024-12-20,39.97,0.4018,82.75,4278.0,107.0
660.0,2024-12-20,44.2,0.3862,75.57,3137.0,71.0
680.0,2024-12-20,38.0,0.3562,71.07,3307.0,87.0
700.0,2024-12-20,28.6,0.3284,64.9,3630.0,126.9
710.0,2024-12-20,31.93,0.3148,61.26,2933.0,91.9
720.0,2024-12-20,30.05,0.3021,59.2,2915.0,97.0
730.0,2024-12-20,28.29,0.2894,55.5,2721.0,96.2
740.0,2024-12-20,25.93,0.2774,53.0,2707.0,104.4
750.0,2024-12-20,21.0,0.2659,50.35,2935.0,139.8
760.0,2024-12-20,23.03,0.2545,47.85,2482.0,107.8
770.0,2024-12-20,23.45,0.2438,43.7,2025.0,86.4
780.0,2024-12-20,21.02,0.2336,43.0,2198.0,104.6
790.0,2024-12-20,20.69,0.2234,41.28,2059.0,99.5
800.0,2024-12-20,15.67,0.2141,38.87,2320.0,148.1
820.0,2024-12-20,16.65,0.1962,34.45,1780.0,106.9
840.0,2024-12-20,15.45,0.1799,32.4,1695.0,109.7
860.0,2024-12-20,14.22,0.1647,28.4,1418.0,99.7
900.0,2024-12-20,9.1,0.1384,23.47,1437.0,157.9
920.0,2024-12-20,9.6,0.1271,21.16,1156.0,120.4
940.0,2024-12-20,8.99,0.1166,18.58,959.0,106.7
950.0,2024-12-20,8.5,0.1118,18.25,975.0,114.7
970.0,2024-12-20,7.65,0.1023,16.85,920.0,120.3
980.0,2024-12-20,7.05,0.0981,15.65,860.0,122.0
990.0,2024-12-20,6.68,0.0941,15.0,832.0,124.6
1000.0,2024-12-20,5.35,0.0902,14.75,940.0,175.7
100.0,2025-01-17,418.0,0.9993,498.6,8060.0,19.3
105.0,2025-01-17,403.0,0.9992,493.75,9075.0,22.5
130.0,2025-01-17,391.0,0.9978,465.43,7443.0,19.0
145.0,2025-01-17,380.0,0.9961,455.95,7595.0,20.0
150.0,2025-01-17,371.8,0.9954,449.73,7793.0,21.0
155.0,2025-01-17,367.55,0.9945,446.6,7905.0,21.5
160.0,2025-01-17,364.55,0.9936,437.25,7270.0,19.9
190.0,2025-01-17,338.81,0.9864,399.2,6039.0,17.8
200.0,2025-01-17,326.61,0.9835,403.15,7654.0,23.4
210.0,2025-01-17,317.13,0.9802,392.05,7492.0,23.6
220.0,2025-01-17,311.25,0.9764,388.2,7695.0,24.7
230.0,2025-01-17,299.67,0.9722,373.53,7386.0,24.6
240.0,2025-01-17,289.72,0.9678,367.62,7790.5,26.9
250.0,2025-01-17,280.8,0.9627,360.0,7920.0,28.2
265.0,2025-01-17,268.5,0.9543,344.88,7637.5,28.4
270.0,2025-01-17,265.1,0.9514,338.65,7355.0,27.7
295.0,2025-01-17,247.01,0.9342,318.07,7106.5,28.8
300.0,2025-01-17,226.0,0.9305,313.6,8760.0,38.8
310.0,2025-01-17,225.91,0.9225,304.93,7901.5,35.0
320.0,2025-01-17,222.04,0.9139,296.0,7396.0,33.3
325.0,2025-01-17,207.05,0.9094,291.62,8457.5,40.8
330.0,2025-01-17,211.31,0.9047,287.45,7614.0,36.0
335.0,2025-01-17,208.9,0.8998,283.15,7425.0,35.5
340.0,2025-01-17,206.55,0.895,277.1,7055.0,34.2
345.0,2025-01-17,202.51,0.8899,275.1,7259.0,35.8
350.0,2025-01-17,182.22,0.8845,269.0,8678.0,47.6
355.0,2025-01-17,195.75,0.8791,266.77,7102.5,36.3
360.0,2025-01-17,190.14,0.8737,263.95,7381.0,38.8
365.0,2025-01-17,181.0,0.8678,247.19,6619.0,36.6
370.0,2025-01-17,183.96,0.8619,244.42,6046.0,32.9
375.0,2025-01-17,167.26,0.8559,247.1,7984.0,47.7
380.0,2025-01-17,164.11,0.8498,246.47,8236.5,50.2
390.0,2025-01-17,156.05,0.8369,234.9,7885.0,50.5
395.0,2025-01-17,167.0,0.8304,228.3,6130.0,36.7
400.0,2025-01-17,150.75,0.8236,230.09,7934.0,52.6
410.0,2025-01-17,155.1,0.8096,220.95,6585.0,42.5
415.0,2025-01-17,154.0,0.8025,215.0,6100.0,39.6
420.0,2025-01-17,149.65,0.7952,216.77,6712.0,44.9
425.0,2025-01-17,143.4,0.7877,209.46,6606.0,46.1
430.0,2025-01-17,138.0,0.7802,206.75,6875.0,49.8
435.0,2025-01-17,140.31,0.7726,202.45,6214.0,44.3
440.0,2025-01-17,137.25,0.7648,200.95,6370.0,46.4
445.0,2025-01-17,123.0,0.7569,197.28,7427.5,60.4
450.0,2025-01-17,117.6,0.749,195.5,7790.0,66.2
455.0,2025-01-17,114.75,0.741,190.57,7582.5,66.1
460.0,2025-01-17,126.0,0.7329,185.67,5967.0,47.4
465.0,2025-01-17,122.69,0.7246,181.83,5914.0,48.2
470.0,2025-01-17,117.15,0.7164,180.98,6383.0,54.5
475.0,2025-01-17,112.9,0.708,177.63,6473.0,57.3
480.0,2025-01-17,106.75,0.6996,173.27,6652.0,62.3
485.0,2025-01-17,99.0,0.6912,170.5,7150.0,72.2
490.0,2025-01-17,100.1,0.6827,165.52,6542.0,65.4
495.0,2025-01-17,104.0,0.6742,162.73,5873.0,56.5
500.0,2025-01-17,93.0,0.6656,162.15,6915.0,74.4
505.0,2025-01-17,94.43,0.657,155.27,6084.0,64.4
510.0,2025-01-17,95.0,0.6484,153.5,5850.0,61.6
515.0,2025-01-17,85.34,0.6397,148.95,6361.0,74.5
520.0,2025-01-17,93.41,0.6311,149.61,5620.0,60.2
525.0,2025-01-17,82.5,0.6225,142.87,6037.0,73.2
530.0,2025-01-17,86.8,0.6138,140.7,5390.0,62.1
535.0,2025-01-17,88.5,0.6052,139.25,5075.0,57.3
540.0,2025-01-17,86.08,0.5965,135.15,4907.0,57.0
545.0,2025-01-17,84.91,0.588,130.73,4582.0,54.0
550.0,2025-01-17,74.0,0.5794,133.05,5905.0,79.8
555.0,2025-01-17,79.56,0.5708,130.15,5059.0,63.6
560.0,2025-01-17,76.45,0.5623,126.4,4995.0,65.3
565.0,2025-01-17,76.0,0.5537,122.55,4655.0,61.2
570.0,2025-01-17,72.01,0.5453,122.64,5063.0,70.3
575.0,2025-01-17,66.2,0.537,118.0,5180.0,78.2
580.0,2025-01-17,69.13,0.5286,115.3,4617.0,66.8
585.0,2025-01-17,69.45,0.5202,114.0,4455.0,64.1
590.0,2025-01-17,68.3,0.5119,110.75,4245.0,62.2
600.0,2025-01-17,54.7,0.4956,108.0,5330.0,97.4
605.0,2025-01-17,60.21,0.4875,103.8,4359.0,72.4
610.0,2025-01-17,58.76,0.4793,101.6,4284.0,72.9
615.0,2025-01-17,58.6,0.4713,100.32,4172.0,71.2
620.0,2025-01-17,50.79,0.4635,98.25,4746.0,93.4
625.0,2025-01-17,53.6,0.4557,94.95,4135.0,77.1
630.0,2025-01-17,47.29,0.4479,93.86,4657.0,98.5
635.0,2025-01-17,54.0,0.4401,88.08,3408.0,63.1
640.0,2025-01-17,52.6,0.4324,89.69,3709.0,70.5
650.0,2025-01-17,42.0,0.4176,86.4,4440.0,105.7
655.0,2025-01-17,47.2,0.4102,83.39,3619.0,76.7
660.0,2025-01-17,44.04,0.4027,81.39,3735.0,84.8
670.0,2025-01-17,44.75,0.3883,77.74,3299.0,73.7
675.0,2025-01-17,42.8,0.3813,75.97,3317.0,77.5
680.0,2025-01-17,39.6,0.3743,74.32,3472.0,87.7
700.0,2025-01-17,31.0,0.3471,69.03,3803.0,122.7
705.0,2025-01-17,37.86,0.3405,66.15,2829.0,74.7
710.0,2025-01-17,36.68,0.3339,65.1,2842.0,77.5
720.0,2025-01-17,30.0,0.3208,62.0,3200.0,106.7
730.0,2025-01-17,30.86,0.3087,59.85,2899.0,93.9
740.0,2025-01-17,30.6,0.2965,55.78,2518.0,82.3
750.0,2025-01-17,27.5,0.2846,54.77,2727.0,99.2
760.0,2025-01-17,26.7,0.2735,50.24,2354.0,88.2
770.0,2025-01-17,24.0,0.2623,49.74,2574.0,107.2
780.0,2025-01-17,20.5,0.2513,46.87,2637.0,128.6
800.0,2025-01-17,17.4,0.2311,42.85,2545.0,146.3
820.0,2025-01-17,19.98,0.2121,39.2,1922.0,96.2
830.0,2025-01-17,19.57,0.203,37.39,1782.0,91.1
840.0,2025-01-17,17.4,0.1939,35.7,1830.0,105.2
850.0,2025-01-17,15.0,0.1858,33.9,1890.0,126.0
880.0,2025-01-17,11.5,0.1625,29.0,1750.0,152.2
900.0,2025-01-17,10.46,0.1483,26.76,1630.0,155.8
940.0,2025-01-17,10.25,0.1232,21.45,1120.0,109.3
950.0,2025-01-17,9.5,0.118,20.9,1140.0,120.0
960.0,2025-01-17,9.39,0.1127,19.9,1051.0,111.9
990.0,2025-01-17,8.0,0.098,16.85,885.0,110.6
1000.0,2025-01-17,6.2,0.0936,16.85,1065.0,171.8
30.0,2025-06-20,482.92,0.9996,565.88,8295.5,17.2
35.0,2025-06-20,478.22,0.9996,561.1,8288.0,17.3
125.0,2025-06-20,403.53,0.9947,477.5,7397.0,18.3
170.0,2025-06-20,361.5,0.9842,436.38,7487.5,20.7
230.0,2025-06-20,303.52,0.9608,382.9,7938.0,26.2
250.0,2025-06-20,287.7,0.95,363.0,7530.0,26.2
260.0,2025-06-20,277.99,0.944,356.82,7883.5,28.4
300.0,2025-06-20,247.97,0.9155,320.57,7260.0,29.3
320.0,2025-06-20,233.7,0.8986,306.48,7277.5,31.1
325.0,2025-06-20,229.14,0.8941,301.22,7208.0,31.5
330.0,2025-06-20,225.81,0.8895,298.57,7276.5,32.2
335.0,2025-06-20,222.7,0.8848,294.52,7182.5,32.3
340.0,2025-06-20,219.65,0.8799,290.7,7105.0,32.3
350.0,2025-06-20,211.9,0.8698,282.93,7102.5,33.5
355.0,2025-06-20,210.0,0.8647,279.07,6907.5,32.9
370.0,2025-06-20,198.89,0.8485,265.09,6620.0,33.3
375.0,2025-06-20,195.85,0.843,252.6,5675.0,29.0
380.0,2025-06-20,192.85,0.8373,261.97,6912.0,35.8
395.0,2025-06-20,186.33,0.8197,249.8,6347.0,34.1
400.0,2025-06-20,180.04,0.8137,247.55,6751.0,37.5
405.0,2025-06-20,173.45,0.8076,242.25,6880.0,39.7
410.0,2025-06-20,171.35,0.8013,239.3,6795.0,39.7
415.0,2025-06-20,173.97,0.7951,224.15,5018.0,28.8
425.0,2025-06-20,165.19,0.7824,226.75,6156.0,37.3
435.0,2025-06-20,158.77,0.7693,222.0,6323.0,39.8
450.0,2025-06-20,146.63,0.7495,212.3,6567.0,44.8
455.0,2025-06-20,146.75,0.7427,206.54,5979.0,40.7
460.0,2025-06-20,142.7,0.736,204.85,6215.0,43.6
465.0,2025-06-20,141.89,0.7292,200.58,5869.0,41.4
475.0,2025-06-20,136.5,0.7154,195.0,5850.0,42.9
480.0,2025-06-20,134.84,0.7085,193.0,5816.0,43.1
485.0,2025-06-20,129.15,0.7016,190.3,6115.0,47.3
490.0,2025-06-20,131.5,0.6946,185.34,5384.0,40.9
495.0,2025-06-20,120.52,0.6877,183.65,6313.0,52.4
500.0,2025-06-20,113.1,0.6807,180.74,6764.0,59.8
505.0,2025-06-20,121.8,0.6737,178.97,5717.5,46.9
510.0,2025-06-20,117.72,0.6667,169.15,5143.0,43.7
515.0,2025-06-20,114.88,0.6597,171.39,5651.0,49.2
520.0,2025-06-20,113.92,0.6526,169.01,5509.0,48.4
525.0,2025-06-20,113.75,0.6457,165.0,5125.0,45.1
530.0,2025-06-20,111.53,0.6387,162.67,5114.0,45.9
535.0,2025-06-20,107.4,0.6317,160.02,5262.0,49.0
540.0,2025-06-20,106.0,0.6246,159.22,5322.0,50.2
550.0,2025-06-20,101.87,0.6107,152.0,5013.0,49.2
555.0,2025-06-20,98.2,0.6038,150.21,5201.0,53.0
560.0,2025-06-20,99.0,0.5968,149.7,5070.0,51.2
570.0,2025-06-20,96.51,0.5829,143.98,4747.0,49.2
575.0,2025-06-20,93.41,0.576,142.0,4859.0,52.0
580.0,2025-06-20,89.5,0.5692,138.5,4900.0,54.7
585.0,2025-06-20,89.91,0.5625,129.89,3998.0,44.5
590.0,2025-06-20,80.0,0.5557,133.8,5380.0,67.3
595.0,2025-06-20,86.45,0.5489,131.95,4550.0,52.6
600.0,2025-06-20,82.49,0.5421,130.7,4821.0,58.4
605.0,2025-06-20,84.39,0.5354,127.7,4331.0,51.3
610.0,2025-06-20,80.43,0.5288,126.3,4587.0,57.0
615.0,2025-06-20,81.1,0.5222,117.49,3639.0,44.9
620.0,2025-06-20,76.2,0.5156,122.25,4605.0,60.4
630.0,2025-06-20,74.82,0.5024,119.05,4423.0,59.1
650.0,2025-06-20,62.25,0.4769,109.85,4760.0,76.5
