number,ticker,cp,entry_date,expiration,strike,open_entry,delta_entry,underlying_at_exp,exit_intrinsic,profit,return_pct
11,IWM,C,2024-07-11,2024-07-19,209.0,1.71,0.6597,216.84,7.84,613.0,358.5
11,IWM,C,2024-07-11,2024-07-19,210.0,1.24,0.5977,216.84,6.84,560.0,451.6
11,IWM,C,2024-07-11,2024-07-19,211.0,1.0,0.5334,216.84,5.84,484.0,484.0
11,IWM,C,2024-07-11,2024-07-19,212.0,0.78,0.4699,216.84,4.84,406.0,520.5
11,IWM,C,2024-07-11,2024-07-19,213.0,0.55,0.4093,216.84,3.84,329.0,598.2
11,IWM,C,2024-07-11,2024-07-19,214.0,0.38,0.3535,216.84,2.84,246.0,647.4
11,IWM,C,2024-07-11,2024-07-19,215.0,0.29,0.303,216.84,1.84,155.0,534.5
11,IWM,C,2024-07-11,2024-07-19,216.0,0.22,0.2581,216.84,0.84,62.0,281.8
11,IWM,C,2024-07-11,2024-07-19,217.0,0.18,0.2188,216.84,0.0,-18.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,218.0,0.14,0.1845,216.84,0.0,-14.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,219.0,0.09,0.1546,216.84,0.0,-9.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,220.0,0.07,0.1291,216.84,0.0,-7.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,222.0,0.05,0.0883,216.84,0.0,-5.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,224.0,0.08,0.0594,216.84,0.0,-8.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,225.0,0.05,0.0483,216.84,0.0,-5.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,226.0,0.09,0.0393,216.84,0.0,-9.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,230.0,0.02,0.0155,216.84,0.0,-2.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,235.0,0.03,0.0042,216.84,0.0,-3.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,240.0,0.02,0.0009,216.84,0.0,-2.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,245.0,0.02,0.0001,216.84,0.0,-2.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,250.0,0.01,0.0,216.84,0.0,-1.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,255.0,0.01,0.0,216.84,0.0,-1.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,260.0,0.01,0.0,216.84,0.0,-1.0,-100.0
11,IWM,C,2024-07-11,2024-07-19,265.0,0.01,0.0,216.84,0.0,-1.0,-100.0
12,GEV,C,2024-08-29,2024-09-20,170.0,23.87,0.8864,245.46,75.46,5159.0,216.1
12,GEV,C,2024-08-29,2024-09-20,175.0,17.1,0.8322,245.46,70.46,5336.0,312.0
12,GEV,C,2024-08-29,2024-09-20,180.0,13.25,0.7618,245.46,65.46,5221.0,394.0
12,GEV,C,2024-08-29,2024-09-20,185.0,10.05,0.6728,245.46,60.46,5041.0,501.6
12,GEV,C,2024-08-29,2024-09-20,190.0,7.0,0.5707,245.46,55.46,4846.0,692.3
12,GEV,C,2024-08-29,2024-09-20,195.0,4.39,0.4633,245.46,50.46,4607.0,1049.4
12,GEV,C,2024-08-29,2024-09-20,200.0,3.4,0.3608,245.46,45.46,4206.0,1237.1
12,GEV,C,2024-08-29,2024-09-20,210.0,1.25,0.1951,245.46,35.46,3421.0,2736.8
12,GEV,C,2024-08-29,2024-09-20,220.0,0.3,0.0898,245.46,25.46,2516.0,8386.7
12,GEV,C,2024-08-29,2024-09-20,230.0,0.33,0.0344,245.46,15.46,1513.0,4584.8
13,APP,C,2024-09-11,2024-09-20,62.5,33.4,1.0,126.09,63.59,3019.0,90.4
13,APP,C,2024-09-11,2024-09-20,65.0,32.9,1.0,126.09,61.09,2819.0,85.7
13,APP,C,2024-09-11,2024-09-20,70.0,24.54,0.9998,126.09,56.09,3155.0,128.6
13,APP,C,2024-09-11,2024-09-20,72.5,22.08,0.9993,126.09,53.59,3151.0,142.7
13,APP,C,2024-09-11,2024-09-20,75.0,16.52,0.9969,126.09,51.09,3457.0,209.3
13,APP,C,2024-09-11,2024-09-20,77.5,15.3,0.9939,126.09,48.59,3329.0,217.6
13,APP,C,2024-09-11,2024-09-20,80.0,9.9,0.9805,126.09,46.09,3619.0,365.6
13,APP,C,2024-09-11,2024-09-20,82.0,10.3,0.9639,126.09,44.09,3379.0,328.1
13,APP,C,2024-09-11,2024-09-20,82.5,9.45,0.9591,126.09,43.59,3414.0,361.3
13,APP,C,2024-09-11,2024-09-20,83.0,7.0,0.9543,126.09,43.09,3609.0,515.6
13,APP,C,2024-09-11,2024-09-20,84.0,6.2,0.9432,126.09,42.09,3589.0,578.9
13,APP,C,2024-09-11,2024-09-20,85.0,5.0,0.9313,126.09,41.09,3609.0,721.8
13,APP,C,2024-09-11,2024-09-20,86.0,4.81,0.9166,126.09,40.09,3528.0,733.5
13,APP,C,2024-09-11,2024-09-20,87.0,4.1,0.8999,126.09,39.09,3499.0,853.4
13,APP,C,2024-09-11,2024-09-20,87.5,5.7,0.8905,126.09,38.59,3289.0,577.0
13,APP,C,2024-09-11,2024-09-20,88.0,3.0,0.8805,126.09,38.09,3509.0,1169.7
13,APP,C,2024-09-11,2024-09-20,89.0,2.92,0.858,126.09,37.09,3417.0,1170.2
13,APP,C,2024-09-11,2024-09-20,90.0,2.6,0.8313,126.09,36.09,3349.0,1288.1
13,APP,C,2024-09-11,2024-09-20,91.0,2.2,0.8013,126.09,35.09,3289.0,1495.0
13,APP,C,2024-09-11,2024-09-20,92.0,2.8,0.7669,126.09,34.09,3129.0,1117.5
13,APP,C,2024-09-11,2024-09-20,92.5,3.85,0.7486,126.09,33.59,2974.0,772.5
13,APP,C,2024-09-11,2024-09-20,93.0,2.4,0.7286,126.09,33.09,3069.0,1278.8
13,APP,C,2024-09-11,2024-09-20,94.0,0.86,0.6865,126.09,32.09,3123.0,3631.4
13,APP,C,2024-09-11,2024-09-20,95.0,0.85,0.6408,126.09,31.09,3024.0,3557.6
13,APP,C,2024-09-11,2024-09-20,96.0,1.31,0.5919,126.09,30.09,2878.0,2196.9
13,APP,C,2024-09-11,2024-09-20,97.5,0.9,0.5149,126.09,28.59,2769.0,3076.7
13,APP,C,2024-09-11,2024-09-20,100.0,0.25,0.3854,126.09,26.09,2584.0,10336.0
13,APP,C,2024-09-11,2024-09-20,105.0,0.16,0.1793,126.09,21.09,2093.0,13081.3
13,APP,C,2024-09-11,2024-09-20,110.0,0.05,0.0713,126.09,16.09,1604.0,32080.0
14,BABA,C,2024-09-19,2024-10-18,65.0,22.5,0.9993,102.43,37.43,1493.0,66.4
14,BABA,C,2024-09-19,2024-10-18,70.0,18.05,0.9933,102.43,32.43,1438.0,79.7
14,BABA,C,2024-09-19,2024-10-18,72.5,15.7,0.9839,102.43,29.93,1423.0,90.6
14,BABA,C,2024-09-19,2024-10-18,75.0,12.8,0.9663,102.43,27.43,1463.0,114.3
14,BABA,C,2024-09-19,2024-10-18,77.5,10.07,0.9373,102.43,24.93,1486.0,147.6
14,BABA,C,2024-09-19,2024-10-18,80.0,8.25,0.8918,102.43,22.43,1418.0,171.9
14,BABA,C,2024-09-19,2024-10-18,82.5,6.1,0.8253,102.43,19.93,1383.0,226.7
14,BABA,C,2024-09-19,2024-10-18,85.0,4.4,0.7287,102.43,17.43,1303.0,296.1
14,BABA,C,2024-09-19,2024-10-18,90.0,1.9,0.4516,102.43,12.43,1053.0,554.2
14,BABA,C,2024-09-19,2024-10-18,95.0,0.8,0.2237,102.43,7.43,663.0,828.8
14,BABA,C,2024-09-19,2024-10-18,100.0,0.32,0.1054,102.43,2.43,211.0,659.4
14,BABA,C,2024-09-19,2024-10-18,105.0,0.41,0.0466,102.43,0.0,-41.0,-100.0
14,BABA,C,2024-09-19,2024-10-18,110.0,0.07,0.019,102.43,0.0,-7.0,-100.0
14,BABA,C,2024-09-19,2024-10-18,115.0,0.06,0.0073,102.43,0.0,-6.0,-100.0
14,BABA,C,2024-09-19,2024-10-18,125.0,0.02,0.0006,102.43,0.0,-2.0,-100.0
14,BABA,C,2024-09-19,2024-10-18,130.0,0.02,0.0001,102.43,0.0,-2.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,42.0,167.85,1.0,215.86,173.86,601.0,3.6
15,MSTR,C,2024-10-11,2024-10-18,70.0,123.77,1.0,215.86,145.86,2209.0,17.8
15,MSTR,C,2024-10-11,2024-10-18,82.0,122.8,1.0,215.86,133.86,1106.0,9.0
15,MSTR,C,2024-10-11,2024-10-18,90.0,103.9,1.0,215.86,125.86,2196.0,21.1
15,MSTR,C,2024-10-11,2024-10-18,100.0,100.0,1.0,215.86,115.86,1586.0,15.9
15,MSTR,C,2024-10-11,2024-10-18,110.0,85.2,1.0,215.86,105.86,2066.0,24.2
15,MSTR,C,2024-10-11,2024-10-18,120.0,77.5,1.0,215.86,95.86,1836.0,23.7
15,MSTR,C,2024-10-11,2024-10-18,123.0,73.34,1.0,215.86,92.86,1952.0,26.6
15,MSTR,C,2024-10-11,2024-10-18,124.0,74.02,1.0,215.86,91.86,1784.0,24.1
15,MSTR,C,2024-10-11,2024-10-18,125.0,72.48,1.0,215.86,90.86,1838.0,25.4
15,MSTR,C,2024-10-11,2024-10-18,127.0,83.88,0.9999,215.86,88.86,498.0,5.9
15,MSTR,C,2024-10-11,2024-10-18,128.0,68.1,0.9998,215.86,87.86,1976.0,29.0
15,MSTR,C,2024-10-11,2024-10-18,129.0,74.8,0.9998,215.86,86.86,1206.0,16.1
15,MSTR,C,2024-10-11,2024-10-18,130.0,57.7,0.9998,215.86,85.86,2816.0,48.8
15,MSTR,C,2024-10-11,2024-10-18,131.0,63.8,0.9997,215.86,84.86,2106.0,33.0
15,MSTR,C,2024-10-11,2024-10-18,132.0,66.12,0.9997,215.86,83.86,1774.0,26.8
15,MSTR,C,2024-10-11,2024-10-18,133.0,63.1,0.9997,215.86,82.86,1976.0,31.3
15,MSTR,C,2024-10-11,2024-10-18,135.0,58.0,0.9996,215.86,80.86,2286.0,39.4
15,MSTR,C,2024-10-11,2024-10-18,136.0,59.0,0.9995,215.86,79.86,2086.0,35.4
15,MSTR,C,2024-10-11,2024-10-18,137.0,66.55,0.9995,215.86,78.86,1231.0,18.5
15,MSTR,C,2024-10-11,2024-10-18,138.0,58.05,0.9994,215.86,77.86,1981.0,34.1
15,MSTR,C,2024-10-11,2024-10-18,139.0,66.9,0.9994,215.86,76.86,996.0,14.9
15,MSTR,C,2024-10-11,2024-10-18,140.0,55.96,0.9993,215.86,75.86,1990.0,35.6
15,MSTR,C,2024-10-11,2024-10-18,141.0,55.4,0.9993,215.86,74.86,1946.0,35.1
15,MSTR,C,2024-10-11,2024-10-18,142.0,66.0,0.9992,215.86,73.86,786.0,11.9
15,MSTR,C,2024-10-11,2024-10-18,144.0,58.16,0.999,215.86,71.86,1370.0,23.6
15,MSTR,C,2024-10-11,2024-10-18,145.0,46.7,0.9989,215.86,70.86,2416.0,51.7
15,MSTR,C,2024-10-11,2024-10-18,146.0,52.5,0.9987,215.86,69.86,1736.0,33.1
15,MSTR,C,2024-10-11,2024-10-18,147.0,57.5,0.9986,215.86,68.86,1136.0,19.8
15,MSTR,C,2024-10-11,2024-10-18,148.0,56.5,0.9984,215.86,67.86,1136.0,20.1
15,MSTR,C,2024-10-11,2024-10-18,150.0,41.85,0.9979,215.86,65.86,2401.0,57.4
15,MSTR,C,2024-10-11,2024-10-18,152.0,52.4,0.9972,215.86,63.86,1146.0,21.9
15,MSTR,C,2024-10-11,2024-10-18,152.5,42.5,0.997,215.86,63.36,2086.0,49.1
15,MSTR,C,2024-10-11,2024-10-18,154.0,41.43,0.9963,215.86,61.86,2043.0,49.3
15,MSTR,C,2024-10-11,2024-10-18,155.0,39.09,0.9957,215.86,60.86,2177.0,55.7
15,MSTR,C,2024-10-11,2024-10-18,156.0,48.34,0.9951,215.86,59.86,1152.0,23.8
15,MSTR,C,2024-10-11,2024-10-18,157.5,38.45,0.9939,215.86,58.36,1991.0,51.8
15,MSTR,C,2024-10-11,2024-10-18,158.0,44.0,0.9935,215.86,57.86,1386.0,31.5
15,MSTR,C,2024-10-11,2024-10-18,160.0,33.7,0.9915,215.86,55.86,2216.0,65.8
15,MSTR,C,2024-10-11,2024-10-18,162.0,33.28,0.989,215.86,53.86,2058.0,61.8
15,MSTR,C,2024-10-11,2024-10-18,164.0,32.01,0.9858,215.86,51.86,1985.0,62.0
15,MSTR,C,2024-10-11,2024-10-18,165.0,27.5,0.984,215.86,50.86,2336.0,84.9
15,MSTR,C,2024-10-11,2024-10-18,166.0,34.62,0.982,215.86,49.86,1524.0,44.0
15,MSTR,C,2024-10-11,2024-10-18,167.5,37.99,0.9782,215.86,48.36,1037.0,27.3
15,MSTR,C,2024-10-11,2024-10-18,168.0,22.34,0.9772,215.86,47.86,2552.0,114.2
15,MSTR,C,2024-10-11,2024-10-18,170.0,20.72,0.9715,215.86,45.86,2514.0,121.3
15,MSTR,C,2024-10-11,2024-10-18,172.0,24.79,0.9647,215.86,43.86,1907.0,76.9
15,MSTR,C,2024-10-11,2024-10-18,172.5,30.77,0.9629,215.86,43.36,1259.0,40.9
15,MSTR,C,2024-10-11,2024-10-18,174.0,22.25,0.9569,215.86,41.86,1961.0,88.1
15,MSTR,C,2024-10-11,2024-10-18,175.0,20.0,0.9526,215.86,40.86,2086.0,104.3
15,MSTR,C,2024-10-11,2024-10-18,176.0,18.25,0.9477,215.86,39.86,2161.0,118.4
15,MSTR,C,2024-10-11,2024-10-18,177.5,16.05,0.9402,215.86,38.36,2231.0,139.0
15,MSTR,C,2024-10-11,2024-10-18,178.0,16.25,0.9372,215.86,37.86,2161.0,133.0
15,MSTR,C,2024-10-11,2024-10-18,180.0,13.39,0.9252,215.86,35.86,2247.0,167.8
15,MSTR,C,2024-10-11,2024-10-18,182.0,12.19,0.9119,215.86,33.86,2167.0,177.8
15,MSTR,C,2024-10-11,2024-10-18,182.5,12.4,0.908,215.86,33.36,2096.0,169.0
15,MSTR,C,2024-10-11,2024-10-18,184.0,10.15,0.8967,215.86,31.86,2171.0,213.9
15,MSTR,C,2024-10-11,2024-10-18,185.0,10.74,0.8883,215.86,30.86,2012.0,187.3
15,MSTR,C,2024-10-11,2024-10-18,186.0,10.0,0.8798,215.86,29.86,1986.0,198.6
15,MSTR,C,2024-10-11,2024-10-18,187.5,10.25,0.866,215.86,28.36,1811.0,176.7
15,MSTR,C,2024-10-11,2024-10-18,188.0,9.2,0.8613,215.86,27.86,1866.0,202.8
15,MSTR,C,2024-10-11,2024-10-18,190.0,8.1,0.8411,215.86,25.86,1776.0,219.3
15,MSTR,C,2024-10-11,2024-10-18,192.0,7.43,0.8192,215.86,23.86,1643.0,221.1
15,MSTR,C,2024-10-11,2024-10-18,194.0,6.45,0.7956,215.86,21.86,1541.0,238.9
15,MSTR,C,2024-10-11,2024-10-18,195.0,6.0,0.7833,215.86,20.86,1486.0,247.7
15,MSTR,C,2024-10-11,2024-10-18,196.0,6.6,0.7705,215.86,19.86,1326.0,200.9
15,MSTR,C,2024-10-11,2024-10-18,198.0,5.15,0.7438,215.86,17.86,1271.0,246.8
15,MSTR,C,2024-10-11,2024-10-18,200.0,4.55,0.7154,215.86,15.86,1131.0,248.6
15,MSTR,C,2024-10-11,2024-10-18,202.5,4.05,0.6783,215.86,13.36,931.0,229.9
15,MSTR,C,2024-10-11,2024-10-18,205.0,2.44,0.6395,215.86,10.86,842.0,345.1
15,MSTR,C,2024-10-11,2024-10-18,207.5,3.75,0.5996,215.86,8.36,461.0,122.9
15,MSTR,C,2024-10-11,2024-10-18,210.0,2.4,0.5591,215.86,5.86,346.0,144.2
15,MSTR,C,2024-10-11,2024-10-18,212.5,2.25,0.5185,215.86,3.36,111.0,49.3
15,MSTR,C,2024-10-11,2024-10-18,215.0,2.0,0.4786,215.86,0.86,-114.0,-57.0
15,MSTR,C,2024-10-11,2024-10-18,217.5,1.8,0.4397,215.86,0.0,-180.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,220.0,1.05,0.4022,215.86,0.0,-105.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,222.5,1.5,0.3665,215.86,0.0,-150.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,225.0,1.15,0.3328,215.86,0.0,-115.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,227.5,1.0,0.3015,215.86,0.0,-100.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,230.0,0.85,0.2721,215.86,0.0,-85.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,232.5,0.94,0.2451,215.86,0.0,-94.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,235.0,0.56,0.22,215.86,0.0,-56.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,237.5,0.67,0.1968,215.86,0.0,-67.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,240.0,0.5,0.1756,215.86,0.0,-50.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,242.5,0.35,0.1564,215.86,0.0,-35.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,245.0,0.31,0.1389,215.86,0.0,-31.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,247.5,0.32,0.1228,215.86,0.0,-32.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,250.0,0.25,0.1083,215.86,0.0,-25.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,252.5,0.3,0.0956,215.86,0.0,-30.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,255.0,0.31,0.0837,215.86,0.0,-31.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,257.5,0.27,0.0732,215.86,0.0,-27.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,260.0,0.3,0.0637,215.86,0.0,-30.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,265.0,0.35,0.0481,215.86,0.0,-35.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,270.0,0.02,0.0357,215.86,0.0,-2.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,275.0,0.13,0.0262,215.86,0.0,-13.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,280.0,0.14,0.0191,215.86,0.0,-14.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,285.0,0.24,0.0137,215.86,0.0,-24.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,290.0,0.1,0.0097,215.86,0.0,-10.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,295.0,0.13,0.0069,215.86,0.0,-13.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,300.0,0.07,0.0047,215.86,0.0,-7.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,305.0,0.14,0.0033,215.86,0.0,-14.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,310.0,0.1,0.0022,215.86,0.0,-10.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,315.0,0.11,0.0015,215.86,0.0,-11.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,320.0,0.1,0.001,215.86,0.0,-10.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,330.0,0.08,0.0004,215.86,0.0,-8.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,335.0,0.03,0.0003,215.86,0.0,-3.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,340.0,0.03,0.0002,215.86,0.0,-3.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,350.0,0.03,0.0001,215.86,0.0,-3.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,355.0,0.03,0.0,215.86,0.0,-3.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,370.0,0.01,0.0,215.86,0.0,-1.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,380.0,0.02,0.0,215.86,0.0,-2.0,-100.0
15,MSTR,C,2024-10-11,2024-10-18,390.0,0.02,0.0,215.86,0.0,-2.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,2.5,29.2,1.0,30.77,28.27,-93.0,-3.2
16,DJT,C,2024-10-22,2024-11-22,5.0,27.0,0.9961,30.77,25.77,-123.0,-4.6
16,DJT,C,2024-10-22,2024-11-22,9.0,25.68,0.9682,30.77,21.77,-391.0,-15.2
16,DJT,C,2024-10-22,2024-11-22,15.5,19.56,0.9031,30.77,15.27,-429.0,-21.9
16,DJT,C,2024-10-22,2024-11-22,18.5,18.0,0.8661,30.77,12.27,-573.0,-31.8
16,DJT,C,2024-10-22,2024-11-22,19.5,17.02,0.8531,30.77,11.27,-575.0,-33.8
16,DJT,C,2024-10-22,2024-11-22,20.0,15.94,0.8462,30.77,10.77,-517.0,-32.4
16,DJT,C,2024-10-22,2024-11-22,20.5,16.5,0.8394,30.77,10.27,-623.0,-37.8
16,DJT,C,2024-10-22,2024-11-22,21.0,16.5,0.8324,30.77,9.77,-673.0,-40.8
16,DJT,C,2024-10-22,2024-11-22,22.0,15.0,0.8183,30.77,8.77,-623.0,-41.5
16,DJT,C,2024-10-22,2024-11-22,24.0,13.98,0.7892,30.77,6.77,-721.0,-51.6
16,DJT,C,2024-10-22,2024-11-22,25.0,13.21,0.7744,30.77,5.77,-744.0,-56.3
16,DJT,C,2024-10-22,2024-11-22,26.0,12.6,0.7594,30.77,4.77,-783.0,-62.1
16,DJT,C,2024-10-22,2024-11-22,27.0,12.34,0.7442,30.77,3.77,-857.0,-69.4
16,DJT,C,2024-10-22,2024-11-22,27.5,12.82,0.7366,30.77,3.27,-955.0,-74.5
16,DJT,C,2024-10-22,2024-11-22,28.0,12.0,0.729,30.77,2.77,-923.0,-76.9
16,DJT,C,2024-10-22,2024-11-22,29.0,12.0,0.7138,30.77,1.77,-1023.0,-85.2
16,DJT,C,2024-10-22,2024-11-22,29.5,11.26,0.7062,30.77,1.27,-999.0,-88.7
16,DJT,C,2024-10-22,2024-11-22,30.0,10.85,0.6986,30.77,0.77,-1008.0,-92.9
16,DJT,C,2024-10-22,2024-11-22,30.5,11.26,0.6911,30.77,0.27,-1099.0,-97.6
16,DJT,C,2024-10-22,2024-11-22,31.0,11.3,0.6834,30.77,0.0,-1130.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,31.5,10.0,0.6759,30.77,0.0,-1000.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,32.0,9.8,0.6684,30.77,0.0,-980.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,32.5,10.25,0.661,30.77,0.0,-1025.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,33.0,10.2,0.6535,30.77,0.0,-1020.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,33.5,9.89,0.6459,30.77,0.0,-989.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,34.0,9.0,0.6386,30.77,0.0,-900.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,34.5,10.0,0.6312,30.77,0.0,-1000.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,35.0,9.3,0.6241,30.77,0.0,-930.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,36.0,8.55,0.6096,30.77,0.0,-855.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,37.0,8.72,0.5954,30.77,0.0,-872.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,37.5,8.94,0.5885,30.77,0.0,-894.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,38.0,8.9,0.5815,30.77,0.0,-890.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,39.0,8.24,0.5675,30.77,0.0,-824.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,39.5,8.0,0.5605,30.77,0.0,-800.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,40.0,7.1,0.5541,30.77,0.0,-710.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,41.0,7.55,0.5409,30.77,0.0,-755.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,42.0,6.94,0.5278,30.77,0.0,-694.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,43.0,7.0,0.5149,30.77,0.0,-700.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,44.0,6.7,0.5026,30.77,0.0,-670.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,45.0,6.7,0.4903,30.77,0.0,-670.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,48.0,5.98,0.4553,30.77,0.0,-598.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,49.0,6.02,0.4439,30.77,0.0,-602.0,-100.0
16,DJT,C,2024-10-22,2024-11-22,50.0,6.4,0.4333,30.77,0.0,-640.0,-100.0
17,PLTR,C,2024-11-05,2024-12-20,5.0,44.0,1.0,80.55,75.55,3155.0,71.7
17,PLTR,C,2024-11-05,2024-12-20,8.0,43.25,1.0,80.55,72.55,2930.0,67.7
17,PLTR,C,2024-11-05,2024-12-20,10.0,38.92,1.0,80.55,70.55,3163.0,81.3
17,PLTR,C,2024-11-05,2024-12-20,13.0,37.26,1.0,80.55,67.55,3029.0,81.3
17,PLTR,C,2024-11-05,2024-12-20,14.0,36.93,1.0,80.55,66.55,2962.0,80.2
17,PLTR,C,2024-11-05,2024-12-20,15.0,32.81,1.0,80.55,65.55,3274.0,99.8
17,PLTR,C,2024-11-05,2024-12-20,16.0,33.85,1.0,80.55,64.55,3070.0,90.7
17,PLTR,C,2024-11-05,2024-12-20,17.0,33.0,1.0,80.55,63.55,3055.0,92.6
17,PLTR,C,2024-11-05,2024-12-20,18.0,31.94,1.0,80.55,62.55,3061.0,95.8
17,PLTR,C,2024-11-05,2024-12-20,20.0,27.6,1.0,80.55,60.55,3295.0,119.4
17,PLTR,C,2024-11-05,2024-12-20,21.0,28.7,1.0,80.55,59.55,3085.0,107.5
17,PLTR,C,2024-11-05,2024-12-20,22.0,27.9,1.0,80.55,58.55,3065.0,109.9
17,PLTR,C,2024-11-05,2024-12-20,23.0,25.75,1.0,80.55,57.55,3180.0,123.5
17,PLTR,C,2024-11-05,2024-12-20,24.0,26.16,1.0,80.55,56.55,3039.0,116.2
17,PLTR,C,2024-11-05,2024-12-20,25.0,22.75,0.9999,80.55,55.55,3280.0,144.2
17,PLTR,C,2024-11-05,2024-12-20,26.0,22.45,0.9999,80.55,54.55,3210.0,143.0
17,PLTR,C,2024-11-05,2024-12-20,27.0,20.6,0.9997,80.55,53.55,3295.0,160.0
17,PLTR,C,2024-11-05,2024-12-20,28.0,21.83,0.9995,80.55,52.55,3072.0,140.7
17,PLTR,C,2024-11-05,2024-12-20,29.0,18.83,0.999,80.55,51.55,3272.0,173.8
17,PLTR,C,2024-11-05,2024-12-20,30.0,17.35,0.9982,80.55,50.55,3320.0,191.4
17,PLTR,C,2024-11-05,2024-12-20,31.0,18.63,0.9969,80.55,49.55,3092.0,166.0
17,PLTR,C,2024-11-05,2024-12-20,32.0,15.84,0.995,80.55,48.55,3271.0,206.5
17,PLTR,C,2024-11-05,2024-12-20,33.0,14.4,0.9922,80.55,47.55,3315.0,230.2
17,PLTR,C,2024-11-05,2024-12-20,34.0,13.1,0.9881,80.55,46.55,3345.0,255.3
17,PLTR,C,2024-11-05,2024-12-20,35.0,12.83,0.9827,80.55,45.55,3272.0,255.0
17,PLTR,C,2024-11-05,2024-12-20,36.0,12.0,0.9755,80.55,44.55,3255.0,271.2
17,PLTR,C,2024-11-05,2024-12-20,37.0,10.85,0.9664,80.55,43.55,3270.0,301.4
17,PLTR,C,2024-11-05,2024-12-20,38.0,10.08,0.9547,80.55,42.55,3247.0,322.1
17,PLTR,C,2024-11-05,2024-12-20,39.0,9.3,0.9407,80.55,41.55,3225.0,346.8
